action,blood glucose,reward,meal,risk
0,99.872574,-10.195689542914504,0.0,0.7801323040565393
0,98.02932,-11.151069363557157,0.0,0.8302086349336012
0,96.1211,-12.140278322883033,0.0,0.8784958109520156
0,94.19033,-13.14004786195185,0.0,0.9246585554312646
0,92.27939,-14.126653046239404,0.0,0.9683828315928665
0,90.43062,-15.07599553486437,0.0,1.0093775795732176
0,88.686325,-15.963735918933248,0.0,1.0473762369742903
0,87.08879,-16.765486301428123,0.0,1.082138039381277
0,85.68026,-17.45709571213311,0.0,1.113449098875353
0,84.496,-18.020094716563673,0.0,1.14112326018613
0,83.52961,-18.466766196836453,0.0,1.1650027357509707
0,82.71213,-18.84909348691975,0.0,1.1849585225601067
0,81.9607,-19.215931788352165,0.0,1.2008906052499269
0,81.192474,-19.612264452722105,0.0,1.2127279514443416
0,80.344345,-20.06744707427219,0.0,1.2204283068155606
0,79.472145,-20.52096880257514,0.0,1.2239777987226372
0,78.81002,-20.797506644486646,0.0,1.2233903585711996
0,78.63174,-20.739771338308337,0.0,1.218706974203015
0,79.21106,-20.215399845390216,0.0,1.2099947846562338
0,80.77935,-19.15004222321841,0.0,1.19734603052293
0,83.31382,-17.67100338969751,0.0,1.1808768738597177
0,86.410355,-16.08489869152237,0.0,1.1607261021741875
0,89.58012,-14.598518563716326,0.0,1.1370537314088187
0,92.334274,-13.387779973486262,0.0,1.1100395230749038
0,94.22986,-12.621706178307036,0.0,1.0798814307536146
0,95.099266,-12.34066091730485,0.0,1.0467939910833088
0,95.18793,-12.395229428837055,0.0,1.011006674100679
0,94.83305,-12.627149805749479,0.0,0.9727622074057208
0,94.37185,-12.87252793441921,0.0,0.9323148880902918
0,94.119835,-12.972837792617147,0.0,0.8899288957197058
0,94.26245,-12.85016683350571,0.0,0.8458766189009492
0,94.79003,-12.537755958538384,0.0,0.8004370071260845
0,95.649536,-12.071040946669184,0.0,0.7538939586606115
0,96.787926,-11.477966085159952,0.0,0.7065347542708739
0,98.14627,-10.788376194690823,0.0,0.6586485455684141
0,99.63024,-10.050729959322707,0.0,0.6105249057077212
0,101.092445,7.115374524477573,0.0,0.5624524491229042
0,102.3737,7.08792060865389,0.0,0.5147175259421609
0,103.31483,7.05700657343782,0.0,0.46760299568943847
0,103.7704,7.0253482370322935,0.0,0.4213870838823367
0,103.67772,6.994960816126378,0.0,0.37634232417419644
0,103.09815,6.9671243440269555,0.0,0.33273458777494935
0,102.12062,6.939145989889088,0.0,0.2908222010275906
0,100.834045,6.909287323085768,0.0,0.2508551512202398
0,99.32735,-10.458456779938942,0.0,0.2130743799821851
0,97.68945,-11.308329455890057,0.0,0.1777111629493187
0,96.009285,-12.175368059957393,0.0,0.14498657379135124
0,94.375755,-13.010571372802156,0.0,0.11511103017043131
0,92.8778,-13.76437239655584,0.0,0.08828391874853256
0,98.70136,-9.970480810062714,0.0,0.06469329597654845
0,116.755196,4.547183070834368,0.0,0.04451566108037641
0,128.68149,3.4202400823701256,0.0,0.027915797404309994
0,135.47427,6.426034787253585,0.0,0.01504667807717595
0.1,138.12761,6.735430355065723,0.0,0.006049436576788523
[0.],137.6355,7.050665899079112,0.0,0.0010534865237995267
[0.],134.99182,7.259693224543357,0.0,0.00017555665028198817
[0.05992962],131.1902,7.334470929282544,0.0,0.003514235760379582
0.1,127.22398,7.295752770565213,0.0,0.011143931696360788
0,124.08633,7.191977490052724,0.0,0.023110942780404507
0,122.67051,7.073617401038184,0.0,0.039426917778146955
0,123.27171,6.969759939956465,0.0,0.06006235121136207
0,125.28864,6.887654187679893,8.333333333333334,0.0849577999467177
0,127.93185,6.828418188866815,0.0,0.11457232971272104
0,130.4705,6.810666380981574,0.0,0.15293185403614293
[0.],132.34813,6.845350499447326,0.0,0.21068208175702247
0.1,133.48752,6.900358216590169,0.0,0.3045849742746823
0.1,134.42372,6.914951323027077,0.0,0.45661192714960086
[0.],135.76279,6.873504326332271,0.0,0.6921742061641298
[0.],138.0308,6.773180659060601,0.0,1.0359621577532172
[0.],141.63222,-11.206997247323326,0.0,1.5057403485137397
[0.],146.62904,-13.914361099083061,0.0,2.1060408062859497
[0.],152.61833,-17.107074619373623,0.0,2.824772011174321
[0.],159.07794,-20.48433798868478,0.0,3.6352505950814464
0.1,165.49202,-23.760617229183822,0.0,4.502932016169316
[0.],171.4211,-26.70719803651732,0.0,5.393139201075046
[0.],176.72362,-29.29531478230533,0.0,6.276536301884864
[0.],181.68015,-31.744790377006936,0.0,7.131423406429479
0.1,186.69319,-34.28999822655556,0.0,7.943709406256888
0.1,192.19408,-37.16171338632472,0.0,8.705921160209499
[0.],198.56427,-40.549317893302536,0.0,9.415540064264313
[0.],205.78043,-44.36456219671851,0.0,10.073298566983258
0.1,213.20038,-48.1533437650196,0.0,10.681851062450196
0.1,220.04422,-51.483346582330554,0.0,11.2448617706655
0.1,225.53043,-53.95380646377176,0.0,11.766335148699913
[0.],228.95503,-55.226377221129916,0.0,12.250113873197972
[0.],230.09438,-55.297421393941455,0.0,12.699584359674091
0.1,229.44733,-54.58148712992484,0.0,13.11760744303509
[0.],227.67067,-53.44583647351591,0.0,13.506587912190566
[0.],225.41823,-52.217244575977816,0.0,13.86851415687117
0.1,223.30359,-51.19208066997181,0.0,14.204994104287014
0.1,221.71236,-50.51162811897514,0.0,14.517347243553173
0.1,220.68958,-50.12397254516813,0.0,14.806633009992503
[0.],220.20334,-49.996873883780275,0.0,15.073606753018574
[0.],220.22003,-50.1136106678877,0.0,15.31871239154439
[0.],220.70467,-50.456786061742434,0.0,15.542180933779111
[0.01959451],221.62158,-51.008737214708674,0.0,15.744192595762836
[0.],222.93518,-51.75188009551721,0.0,15.924992608866164
[0.],224.61015,-52.66875471996994,0.0,16.084934954849366
[0.],226.61163,-53.7420586022014,0.0,16.224490739622798
[0.],228.03593,-54.32947721465925,0.0,16.344253457187207
[0.],227.85037,-53.88455289887905,0.0,16.44493614867274
[0.],227.5149,-53.684020039376705,0.0,16.527359739074598
[0.],227.03815,-53.41481545440452,0.0,16.592437075780055
[0.],226.42915,-53.08153702534878,0.0,16.641156049513345
[0.],225.69711,-52.68885516252078,0.0,16.67456363757775
0.1,224.85147,-52.241544838414356,0.0,16.69375152349564
[0.],223.90173,-51.744388185184505,0.0,16.69983207018856
[0.],222.85727,-51.202045064951164,0.0,16.69386703312626
0.1,221.72705,-50.61891558533068,0.0,16.676822781820018
[0.01159213],220.52928,-50.00608924805086,0.0,16.649606644505724
[0.],219.33945,-49.41359119391548,0.0,16.61306101339773
[0.],218.319,-48.94040637257672,0.0,16.567950228691224
[0.],217.64838,-48.680498879761586,0.0,16.51502198270048
[0.],217.50815,-48.7240599539072,0.0,16.455076128826644
[0.09062764],218.04613,-49.138273174920826,0.0,16.389002742081257
[0.],219.21167,-49.855959347425745,0.0,16.317785978733102
[0.],220.65616,-50.63902735526781,0.0,16.242452436894336
0.1,221.96474,-51.26495965619088,0.0,16.16403801175553
0.1,222.72276,-51.52545656212857,0.0,16.083624754677082
[0.],222.56636,-51.24930480878852,0.0,16.002326453239036
0.1,221.43542,-50.473104313122505,0.0,15.921229284303198
[0.],219.72536,-49.49400693714358,0.0,15.841419900279972
[0.],217.9331,-48.58175001156477,0.0,15.764053521689084
0.1,216.55606,-47.9835267470918,0.0,15.690420954430536
[0.],216.0393,-47.90939755576062,0.0,15.622039272021276
0.1,216.50893,-48.35465591355015,0.0,15.560656566003532
0.1,217.61198,-49.04179293783918,0.0,15.50819735350762
[0.],218.88936,-49.71854764944574,0.0,15.46665561904899
[0.],219.88155,-50.15408503664997,0.0,15.437869640886266
0.1,220.17892,-50.15349265955234,0.0,15.423257969202576
[0.],219.67703,-49.73047664365586,0.0,15.42350057391599
0.1,218.72887,-49.16067636092227,0.0,15.438094384664796
0.1,217.78337,-48.688965715109774,0.0,15.464964398459047
[0.],217.28166,-48.533452528586466,0.0,15.50032465191181
0.1,217.61206,-48.87673066418523,0.0,15.538841520864446
[0.],218.88567,-49.7158943256902,0.0,15.57414940463196
0.1,220.80344,-50.81446235739491,0.0,15.599530066817088
0.1,222.97618,-51.95790848462498,0.0,15.608551559769246
0.1,225.01758,-52.95223800369381,0.0,15.595551717911327
[0.],226.56897,-53.622753569679304,0.0,15.555884976523773
0.1,227.41669,-53.89362711221793,0.0,15.486021854954329
0.1,227.56227,-53.812987619124286,0.0,15.383594140752543
0.1,227.05904,-53.41945797760533,0.0,15.247345230175098
[0.],225.96472,-52.743407081861754,0.0,15.076952373893079
[0.],224.34062,-51.81665233750225,0.0,14.872836570864028
0.1,222.25092,-50.672197106870684,0.0,14.636053868006162
[0.],219.76239,-49.34417106701648,0.0,14.368235473642645
[0.],216.94397,-47.86756839360055,0.0,14.07145712629247
[0.],213.86609,-46.277885736914214,0.0,13.748099836443245
[0.],210.0969,-44.25360582199208,0.0,13.400782586676637
[0.],205.40208,-41.72349896126552,0.0,13.03230523210076
[0.],201.22021,-39.75212920617303,0.0,12.645579718819555
[0.],197.52087,-38.0124103624266,0.0,12.243559851823594
0.1,194.27376,-36.48945083590419,0.0,11.829177973116407
[0.],191.44833,-35.16827565279987,0.0,11.405283083913126
0.1,189.01353,-34.03363753735377,0.0,10.97455282816291
0.1,186.9374,-33.06980858309143,0.0,10.539430799336674
0.1,185.18687,-32.260507127384216,0.0,10.102099015260887
[0.02300489],183.72768,-31.588775879859966,0.0,9.664437504472641
[0.],182.50581,-31.024361534408875,0.0,9.227982938281672
[0.],181.35689,-30.465060591183157,0.0,8.793924450164411
[0.],179.95198,-29.7171140986038,6.666666666666667,8.363232574654438
0.1,177.9352,-28.600055701585518,0.0,7.939389393167944
0.1,175.00764,-26.979241232016797,0.0,7.541736580492419
[0.],171.01869,-24.812725130737824,0.0,7.202441291776978
0.1,166.19464,-22.285261073497775,0.0,6.949864972739305
[0.],161.25462,-19.8337586093487,0.0,6.801696718608278
[0.07915944],156.97258,-17.832856699758658,0.0,6.764308736985703
0.1,154.05632,-16.603112741146525,0.0,6.833876071156003
[0.],153.07933,-16.40110552062096,0.0,6.997308464752447
[0.],154.12468,-17.210666814480057,0.0,7.2330433469456255
0.1,156.58133,-18.64794696382605,0.0,7.513223619567803
0.1,159.67746,-20.305592486286905,0.0,7.807973397639932
0.1,162.65382,-21.792100737316243,0.0,8.090165083163264
[0.],164.84026,-22.77149605041791,0.0,8.338665663907385
[0.],165.9456,-23.153406438208094,0.0,8.539528509985654
[0.],166.22487,-23.158371096865,0.0,8.685516081795164
[0.],166.07643,-23.013783022225784,0.0,8.77481013100961
0.1,165.92055,-22.934653354479206,0.0,8.809492626103372
0.1,166.14426,-23.10890904678316,0.0,8.794128812378753
0.1,166.85886,-23.547440487065145,0.0,8.734577089429319
0.1,167.7532,-24.02541614615341,0.0,8.637059446412142
[0.],168.42087,-24.32232654400043,0.0,8.507538763422328
[0.],168.45277,-24.231750435831863,0.0,8.351442068486866
0.1,167.47328,-23.572675478279137,0.0,8.1735664324361
0.1,165.3238,-22.307283935883035,0.0,7.978097602587396
[0.],162.17322,-20.58031285580482,0.0,7.76862077966705
0.1,158.26074,-18.525492061640513,0.0,7.548117568208901
0.1,153.82278,-16.260029940123065,0.0,7.319030794817117
[0.],149.09846,-13.900504712422523,0.0,7.0833490805665456
[0.],144.35583,-11.578010503179573,0.0,6.842659126226481
[0.],139.90779,7.510782758060105,0.0,6.598235702683182
0.1,136.07632,7.395558667506707,0.0,6.351161543291891
[0.06044795],133.18282,7.26903845359702,0.0,6.102405897669572
0.1,131.5481,7.139946325647996,0.0,5.852831059325025
[0.],131.49236,7.004612416313764,0.0,5.603169817773984
0.1,133.33513,6.841949707022437,0.0,5.354026063025704
[0.],137.39532,6.613171928657082,0.0,5.105909826563073
[0.],143.99147,-12.726994002939621,0.0,4.859275088766736
[0.],148.69214,-14.936290086372239,0.0,4.614549582724048
0.1,146.35526,-12.877494266602962,0.0,4.372179918032929
[0.],145.18137,-12.44487948308841,0.0,4.132652458572797
0.1,144.90083,-12.416078147979299,0.0,3.8964682792899437
0.1,145.24403,-12.664052649693959,0.0,3.6641158269039025
0.1,145.94124,-13.05691656347863,0.0,3.4360550156129777
[0.],146.7225,-13.459368025581059,0.0,3.2126898452305195
[0.],147.31749,-13.734454448034754,0.0,2.9943620789655396
0.1,147.45561,-13.745500981712743,0.0,2.7813871288190493
[0.],146.8663,-13.357966839212178,0.0,2.574101895666158
0.1,145.33247,-12.474484439012915,0.0,2.372869146534932
0.1,142.95627,-11.192690637494307,0.0,2.1780647514442677
0.1,140.31856,-9.859801620921758,0.0,1.9900650397835973
[0.07057036],138.10658,7.23624695387494,0.0,1.8092218246738498
[0.],137.00748,7.11210190497496,0.0,1.6358508313311786
[0.],137.61899,6.938072006901207,0.0,1.4702424819700701
[0.],140.00351,-10.253679733581198,0.0,1.3126910486573629
0.1,143.42065,-12.09894617180164,0.0,1.1635193616313804
[0.],146.9522,-13.909553426975943,0.0,1.0230770620201657
0.1,149.68057,-15.195759412489789,0.0,0.8917110244624469
[0.],150.77846,-15.537062785453257,0.0,0.7697362847091226
[0.],149.95703,-14.86765416277332,0.0,0.6574170040125458
[0.],147.73508,-13.575314469516396,0.0,0.5549538642632514
[0.],144.81139,-12.038988673259892,0.0,0.46248042261758215
0.1,141.88562,-10.597370510083648,0.0,0.38005089792174845
0.1,139.6016,7.253757943876585,0.0,0.30761638181975437
0.1,138.26302,7.14190217210456,0.0,0.24499061515343232
[0.],137.66266,7.061953499343009,0.0,0.1918180608857833
[0.],137.47958,7.018680815578881,0.0,0.1475596126222324
[0.],137.39215,7.008886550456499,0.0,0.11149816146615207
[0.],137.09422,7.03010774457376,0.0,0.08275772531174916
[0.],136.37912,7.071179498329466,0.0,0.060335170597246954
[0.],135.18906,7.114985598565736,0.0,0.04315474006176479
[0.],133.49463,7.156022828601731,0.0,0.030147063800109133
[0.],131.26027,7.191351504421206,0.0,0.020338907730525428
0.1,128.46622,7.215001047009011,0.0,0.01293308923643627
0,125.21609,7.2138150761317075,0.0,0.007364205609338377
0,121.80275,7.179199655872655,0.0,0.0033283865276302746
0,118.56221,7.123486008015097,0.0,0.0007960248460491008
0,115.833084,7.065885689917207,0.0,1.3090826505184546e-05
0,113.92708,7.023923671773591,0.0,0.00149038517031645
0,112.97548,7.004811800557211,0.0,0.005980566613722888
0,112.83675,7.0002943629218395,0.0,0.014443331267558524
0,113.311745,6.998559927086805,0.0,0.028000287212883022
0,114.20471,6.994022279568497,0.0,0.04788259038832509
0,115.32265,6.986625685359218,0.0,0.07537533297679216
0,116.47459,6.979551274940236,0.0,0.11176270694413179
0,117.47105,6.977002835020312,0.0,0.15827730138658475
0,118.1235,6.982337577280855,0.0,0.21605588621454375
0,118.24391,6.996518248872299,0.0,0.2861029912888802
0,115.24737,7.0656928711926374,0.0,0.36926269755399543
0,107.21428,6.939089050979485,0.0,0.4661983939374804
0,100.13189,6.609530951306235,0.0,0.5773798251297374
0,93.96293,-13.67138575702883,0.0,0.7030765254364899
0,88.66967,-16.5028945774409,0.0,0.8433566531461238
0,84.21384,-18.83160374069497,0.0,0.9980902596498569
0,80.55664,-20.675484011670804,0.0,1.1669561073536803
0,77.65871,-22.058913359731637,0.0,1.3494512598418087
0,75.48015,-23.01279751397574,0.0,1.5449027859484075
0,73.98056,-23.57375269230048,0.0,1.752481033305143
0,73.11559,-23.785456176095046,0.0,1.9712140292945082
0,72.8198,-23.71058574064265,0.0,2.200002654889073
0,72.99633,-23.429734463314972,0.0,2.4376363089170416
0,73.54106,-23.010565434486104,0.0,2.6828088377062533
0,74.34949,-22.51015658048926,0.0,2.9341345494720024
0,75.318344,-21.978170405176677,0.0,3.190164166203532
0,76.3532,-21.453472977138624,0.0,3.4494005901923463
0,77.3731,-20.965881283981332,0.0,3.710314379632533
0,78.29987,-20.548371207367893,0.0,3.971358839615764
0,79.05516,-20.236204417479534,0.0,4.230984642821758
0,79.56515,-20.062713322948643,0.0,4.487653899522374
0,79.78418,-20.042626127868637,0.0,4.739853600217189
0,79.70901,-20.167822835769417,0.0,4.986108357150113
0,79.3457,-20.43621022874978,0.0,5.2249923737983135
0,78.700226,-20.848439204817005,0.0,5.455140574701001
0,77.78827,-21.397041320922742,0.0,5.6752588320936015
0,76.68468,-22.027234188292656,0.0,5.884133230997626
0,75.55299,-22.62277722798696,0.0,6.080638320840123
0,74.576454,-23.073463353883078,0.0,6.263744309396369
0,73.93821,-23.27615672334001,0.0,6.432523163826503
0,73.796936,-23.15678764766694,0.0,6.5861535937044104
0,74.16468,-22.774562683453453,0.0,6.723924902031645
0,74.8338,-22.328786757643833,5.0,6.845131361689242
0,75.55892,-21.953596897731778,0.0,6.942068578079359
0,76.14355,-21.719401413951328,0.0,6.9759842717103115
0,76.47859,-21.643555359847696,0.0,6.888252243872167
0,76.60788,-21.651340228161306,0.0,6.632694166612686
0,76.762,-21.566041158665335,0.0,6.192935732120153
0,77.17321,-21.273950928624295,0.0,5.586536798568637
0,78.02591,-20.706343124717776,0.0,4.859314584250236
0,79.44555,-19.834429328045882,0.0,4.073665970843883
0,81.43073,-18.714437651410083,0.0,3.294412998321415
0,83.81999,-17.474771438790956,0.0,2.575440739053074
0,86.41291,-16.20721524566176,0.0,1.9511156678284873
0,89.01987,-14.97926453651893,0.0,1.435118643155778
0,91.47619,-13.847257877837883,0.0,1.0251569379486
0,93.647,-12.860017249166674,0.0,0.7096141041451169
0,95.42483,-12.061138682629359,0.0,0.47318158459197246
0,96.72378,-11.490353282105984,0.0,0.3004845374757723
0,97.473076,-11.184772587030029,0.0,0.17792668663907568
0,99.672676,-9.959211902774948,0.0,0.09434408506325329
0,104.95997,7.341509344859879,0.0,0.04099931359176342
0,108.55429,7.12306005403675,0.0,0.011276367942944288
0,110.7958,7.036371179870497,0.0,0.00028341132878820615
0,112.0232,7.007581690676127,0.0,0.004466710300831161
0,112.5731,7.000664345046855,0.0,0.021278251240533612
0,112.779755,6.9998201043810875,0.0,0.04890776315863375
0,112.97508,6.999616024045359,0.0,0.08607525606921831
0,113.4888,6.9980054875460445,0.0,0.1318747617417091
0,114.648674,6.99033381014314,0.0,0.18565901665567897
0,116.73446,6.965184525553287,0.0,0.246955788207332
0,119.74669,6.912227992263545,0.0,0.31540812373729143
0,123.26802,6.845149797692689,0.0,0.39073240807410153
0,126.78753,6.793459314478051,0.0,0.47268951919761054
0,129.79352,6.785845897702123,0.0,0.5610655145565595
0,131.81412,6.837804037504999,0.0,0.6556591765334473
0.1,132.61981,6.931422504198082,0.0,0.7562743810189888
[0.],132.3449,7.023644014978384,0.0,0.8627127616472217
[0.],131.20422,7.095382138017871,0.0,0.9747536473547538
[0.07962351],129.41203,7.140757390785447,0.0,1.0921365724040828
0,127.19077,7.1583721238598725,0.0,1.2145668064853619
0,124.81389,7.148705577250705,0.0,1.3417154876929804
0,122.63167,7.116557666224188,0.0,1.4732184765837606
0,121.0114,7.073534670295849,0.0,1.6086944550564366
0,120.32043,7.0278601166455905,0.0,1.7477663121450053
0,120.883705,6.97744855413958,0.0,1.8900764259219907
0,122.770805,6.914316444387983,0.0,2.035296312600952
0,125.66815,6.839383159214906,0.0,2.183132485058822
0,129.17722,6.761419261496706,0.0,2.3333299711880944
0,132.89975,6.698282909885533,0.0,2.48567446328282
[0.],136.4643,6.6680231000494175,0.0,2.6399937290423505
[0.],139.65901,6.669484274727477,0.0,2.7961586999085557
0.1,142.51137,-11.575238129485923,0.0,2.9540844235123354
[0.],145.10211,-12.860022800346469,0.0,3.113725415596098
[0.],147.51207,-14.058516966065095,0.0,3.275045516818545
[0.],149.80968,-15.206032593466032,0.0,3.437996035045823
[0.],151.9902,-16.29193425090206,0.0,3.6025400149280933
0.1,153.93932,-17.24362430639465,0.0,3.7686853503292195
[0.08416989],155.51859,-17.98700872388965,0.0,3.936501607329525
[0.],156.58983,-18.452202804672705,0.0,4.106094689284521
[0.],157.03596,-18.58414667217923,0.0,4.277562292834925
[0.08238918],156.86673,-18.40822279172162,0.0,4.451006625999382
[0.],156.28246,-18.054846593867588,0.0,4.626593043627515
0.1,155.52621,-17.65229096760514,0.0,4.804578148394408
0.1,154.84158,-17.32144609311029,0.0,4.985317589950789
[0.],154.47263,-17.183164853942696,0.0,5.169261534635976
[0.],154.66374,-17.359365701703116,0.0,5.356919046601224
[0.],155.65948,-17.974187877735204,0.0,5.548855992964636
[0.],157.70473,-19.155150009450452,0.0,5.74571334601591
[0.],161.04443,-21.033485953720543,0.0,5.948160910691598
0.1,164.50813,-22.80502036736107,0.0,6.156755138718207
[0.01267491],166.35417,-23.478822863166485,0.0,6.371709467551582
0.1,168.40761,-24.545707674503156,0.0,6.592602753182225
[0.],170.58629,-25.662821635957055,0.0,6.818146490442297
0.1,172.80322,-26.7847627916576,0.0,7.046119385333101
[0.],174.96703,-27.863969227398186,0.0,7.273494607533307
[0.],176.98341,-28.851754610819615,0.0,7.496715125227302
[0.],178.75694,-29.699373398693094,0.0,7.712035996732673
[0.],180.19304,-30.35915010746736,0.0,7.915888205013979
[0.],181.19943,-30.78520909051893,0.0,8.105163029520929
[0.],181.69785,-30.9412176737053,0.0,8.27736267457098
[0.],181.67747,-30.834959284753978,0.0,8.430663050084904
[0.],181.22707,-30.530126834983346,0.0,8.56394659373968
0.1,180.46011,-30.08856536718961,0.0,8.676742376402482
[0.],179.4929,-29.568995463989758,0.0,8.76912265156376
[0.],178.44197,-29.02942625142354,0.0,8.841552627481754
0.1,177.41376,-28.520761478527493,0.0,8.894759903106117
[0.],176.49857,-28.08472519281403,0.0,8.929673502684047
[0.03382672],175.78346,-27.763886944513782,0.0,8.94734285511902
0.1,175.35573,-27.601707078685166,0.0,8.948864080685306
0.1,175.28665,-27.63104953783862,0.0,8.935351281927181
[0.],175.55148,-27.822842749389892,0.0,8.907875923248765
0.1,175.98116,-28.06718684660442,0.0,8.867395599421075
